currency,series,page,gearbox,iec_flange,price_foot,price_flange
USD,IRP,16,IRP 53 IR 42,IEC 63 B5 / B14,596.00,635.00
USD,IRP,16,IRP 53 IR 42,IEC 71 B5 / B14,600.00,640.00
USD,IRP,16,IRP 621,IEC 80 B5 / B14,470.00,517.00
USD,IRP,16,IRP 621,IEC 90 B5 / B14,470.00,517.00
USD,IRP,16,IRP 621,IEC 100 B5 / B14,480.00,527.00
USD,IRP,16,IRP 621,IEC 112 B5 / B14,480.00,527.00
USD,IRP,16,IRP 621,IEC 132 B5 / B14,498.00,547.00
USD,IRP,16,IRP 631,IEC 63 B5,479.00,527.00
USD,IRP,16,IRP 631,IEC 71 B5,479.00,527.00
USD,IRP,16,IRP 631,IEC 80 B5 / B14,486.00,534.00
USD,IRP,16,IRP 631,IEC 90 B5 / B14,487.00,535.00
USD,IRP,16,IRP 631,IEC 100 B5 / B14,498.00,547.00
USD,IRP,16,IRP 631,IEC 112 B5 / B14,498.00,547.00
USD,IRP,16,IRP 62,IEC 80 B5 / B14,481.00,528.00
USD,IRP,16,IRP 62,IEC 90 B5 / B14,481.00,528.00
USD,IRP,16,IRP 62,IEC 100 B5 / B14,489.00,537.00
USD,IRP,16,IRP 62,IEC 112 B5 / B14,489.00,537.00
USD,IRP,16,IRP 62,IEC 132 B5 / B14,505.00,555.00
USD,IRP,16,IRP 63,IEC 63 B5,488.00,536.00
USD,IRP,16,IRP 63,IEC 71 B5,489.00,539.00
USD,IRP,16,IRP 63,IEC 80 B5 / B14,496.00,547.00
USD,IRP,16,IRP 63,IEC 90 B5 / B14,496.00,546.00
USD,IRP,16,IRP 63,IEC 100 B5 / B14,505.00,555.00
USD,IRP,16,IRP 63,IEC 112 B5 / B14,505.00,555.00
USD,IRP,16,IRP 64,IEC 63 B5 / B14,602.00,662.00
USD,IRP,16,IRP 64,IEC 71 B5 / B14,606.00,662.00
USD,IRP,16,IRP 63 IR 52,IEC 63 B5 / B14,738.00,812.00
USD,IRP,16,IRP 63 IR 52,IEC 71 B5 / B14,740.00,814.00
USD,IRP,16,IRP 63 IR 52,IEC 80 B5 / B14,751.00,827.00
USD,IRP,16,IRP 63 IR 52,IEC 90 B5 / B14,752.00,828.00
USD,IRP,17,IRP 721,IEC 80 B5,651.00,716.00
USD,IRP,17,IRP 721,IEC 90 B5 / B14,651.00,716.00
USD,IRP,17,IRP 721,IEC 100 B5 / B14,670.00,737.00
USD,IRP,17,IRP 721,IEC 112 B5 / B14,670.00,737.00
USD,IRP,17,IRP 721,IEC 132 B5 / B14,686.00,754.00
USD,IRP,17,IRP 731,IEC 71 B5,660.00,725.00
USD,IRP,17,IRP 731,IEC 80 B5,671.00,740.00
USD,IRP,17,IRP 731,IEC 90 B5 / B14,671.00,740.00
USD,IRP,17,IRP 731,IEC 100 B5 / B14,691.00,761.00
USD,IRP,17,IRP 731,IEC 112 B5 / B14,691.00,761.00
USD,IRP,17,IRP 731,IEC 132 B5 / B14,707.00,777.00
USD,IRP,17,IRP 741,IEC 63 B5,834.00,917.00
USD,IRP,17,IRP 741,IEC 71 B5,842.00,926.00
USD,IRP,17,IRP 741,IEC 80 B5 / B14,848.00,932.00
USD,IRP,17,IRP 721 IR 53,IEC 63 B5 / B14,969.00,1065.00
USD,IRP,17,IRP 721 IR 53,IEC 71 B5 / B14,976.00,1073.00
USD,IRP,17,IRP 721 IR 53,IEC 80 B5 / B14,983.00,1080.00
USD,IRP,17,IRP 72,IEC 90 B5 / B14,727.00,799.00
USD,IRP,17,IRP 72,IEC 100 B5 / B14,747.00,822.00
USD,IRP,17,IRP 72,IEC 112 B5 / B14,747.00,822.00
USD,IRP,17,IRP 72,IEC 132 B5 / B14,762.00,838.00
USD,IRP,17,IRP 72,IEC 160 B5 / B14,819.00,901.00
USD,IRP,17,IRP 73,IEC 71 B5,738.00,811.00
USD,IRP,17,IRP 73,IEC 80 B5,751.00,825.00
USD,IRP,17,IRP 73,IEC 90 B5 / B14,751.00,825.00
USD,IRP,17,IRP 73,IEC 100 B5 / B14,771.00,848.00
USD,IRP,17,IRP 73,IEC 112 B5 / B14,771.00,848.00
USD,IRP,17,IRP 73,IEC 132 B5 / B14,785.00,864.00
USD,IRP,17,IRP 74,IEC 63 B5,917.00,1009.00
USD,IRP,17,IRP 74,IEC 71 B5 / B14,925.00,1018.00
USD,IRP,17,IRP 74,IEC 80 B5 / B14,930.00,1023.00
USD,IRP,17,IRP 74,IEC 90 B5 / B14,930.00,1023.00
USD,IRP,17,IRP 73 IR 52,IEC 63 B5 / B14,1053.00,1158.00
USD,IRP,17,IRP 73 IR 52,IEC 71 B5 / B14,1060.00,1166.00
USD,IRP,17,IRP 73 IR 52,IEC 80 B5 / B14,1067.00,1174.00
USD,IRP,17,IRP 82,IEC 100 B5 / B14,1232.00,1355.00
USD,IRP,17,IRP 82,IEC 112 B5 / B14,1232.00,1355.00
USD,IRP,17,IRP 82,IEC 132 B5 / B14,1248.00,1373.00
USD,IRP,17,IRP 82,IEC 160 B5 / B14,1311.00,1442.00
USD,IRP,17,IRP 82,IEC 180 B5,1344.00,1479.00
USD,IRP,17,IRP 83,IEC 80 B5,1230.00,1347.00
USD,IRP,17,IRP 83,IEC 90 B5,1231.00,1354.00
USD,IRP,17,IRP 83,IEC 100 B5 / B14,1259.00,1385.00
USD,IRP,17,IRP 83,IEC 112 B5 / B14,1259.00,1385.00
USD,IRP,17,IRP 83,IEC 132 B5 / B14,1277.00,1403.00
USD,IRP,17,IRP 83,IEC 160 B5 / B14,1340.00,1474.00
USD,IRP,18,IRP 84,IEC 71 B5,1479.00,1624.00
USD,IRP,18,IRP 84,IEC 80 B5,1490.00,1638.00
USD,IRP,18,IRP 84,IEC 90 B5 / B14,1490.00,1638.00
USD,IRP,18,IRP 82 IR 63,IEC 63 B5,1654.00,1817.00
USD,IRP,18,IRP 82 IR 63,IEC 71 B5,1661.00,1825.00
USD,IRP,18,IRP 82 IR 63,IEC 80 B5,1668.00,1835.00
USD,IRP,18,IRP 82 IR 63,IEC 90 B5,1669.00,1836.00
USD,IRP,18,IRP 83 IR 63,IEC 63 B5,1669.00,1835.00
USD,IRP,18,IRP 83 IR 63,IEC 71 B5,1677.00,1843.00
USD,IRP,18,IRP 83 IR 63,IEC 80 B5,1685.00,1852.00
USD,IRP,18,IRP 83 IR 63,IEC 90 B5,1687.00,1853.00
USD,IRP,18,IRP 92,IEC 100 B5,1591.00,1751.00
USD,IRP,18,IRP 92,IEC 112 B5,1591.00,1751.00
USD,IRP,18,IRP 92,IEC 132 B5,1606.00,1765.00
USD,IRP,18,IRP 92,IEC 160 B5 / B14,1707.00,1877.00
USD,IRP,18,IRP 92,IEC 180 B5,1743.00,1917.00
USD,IRP,18,IRP 92,IEC 200 B5,1824.00,2006.00
USD,IRP,18,IRP 93,IEC 80 B5,1614.00,2554.00
USD,IRP,18,IRP 93,IEC 90 B5,1614.00,2553.00
USD,IRP,18,IRP 93,IEC 100 B5,1640.00,1804.00
USD,IRP,18,IRP 93,IEC 112 B5,1640.00,1804.00
USD,IRP,18,IRP 93,IEC 132 B5,1657.00,1823.00
USD,IRP,18,IRP 93,IEC 160 B5 / B14,1759.00,1935.00
USD,IRP,18,IRP 93,IEC 180 B5,1799.00,1979.00
USD,IRP,18,IRP 94,IEC 80 B5,1879.00,2067.00
USD,IRP,18,IRP 94,IEC 90 B5,1879.00,2067.00
USD,IRP,18,IRP 94,IEC 100 B5 / B14,1899.00,2090.00
USD,IRP,18,IRP 94,IEC 112 B5 / B14,1899.00,2090.00
USD,IRP,18,IRP 92 IR 63,IEC 63 B5,2038.00,2242.00
USD,IRP,18,IRP 92 IR 63,IEC 71 B5 / B14,2046.00,2251.00
USD,IRP,18,IRP 92 IR 63,IEC 80 B5 / B14,2052.00,2256.00
USD,IRP,18,IRP 92 IR 63,IEC 90 B5 / B14,2052.00,2256.00
USD,IRP,18,IRP 93 IR 63,IEC 63 B5,2053.00,2259.00
USD,IRP,18,IRP 93 IR 63,IEC 71 B5 / B14,2061.00,2267.00
USD,IRP,18,IRP 93 IR 63,IEC 80 B5 / B14,2068.00,2275.00
USD,IRP,18,IRP 93 IR 63,IEC 90 B5 / B14,2068.00,2275.00
USD,IRP,18,IRP 102,IEC 132 B5,2135.00,2349.00
USD,IRP,18,IRP 102,IEC 160 B5 / B14,2246.00,2470.00
USD,IRP,18,IRP 102,IEC 180 B5,2288.00,2516.00
USD,IRP,18,IRP 102,IEC 200 B5,2369.00,2607.00
USD,IRP,18,IRP 102,IEC 225 B5,2588.00,2846.00
USD,IRP,18,IRP 103,IEC 100 B5,2185.00,2403.00
USD,IRP,18,IRP 103,IEC 112 B5,2185.00,2403.00
USD,IRP,18,IRP 103,IEC 132 B5,2201.00,2422.00
USD,IRP,18,IRP 103,IEC 160 B5 / B14,2312.00,2543.00
USD,IRP,18,IRP 103,IEC 180 B5,2354.00,2590.00
USD,IRP,18,IRP 103,IEC 200 B5,2436.00,2679.00
USD,IRP,18,IRP 104,IEC 80 B5,2483.00,2726.00
USD,IRP,18,IRP 104,IEC 90 B5,2523.00,2770.00
USD,IRP,18,IRP 104,IEC 100 B5 / B14,2549.00,2804.00
USD,IRP,19,IRP 102 IR 73,IEC 71 B5,2855.00,3140.00
USD,IRP,19,IRP 102 IR 73,IEC 80 B5,2867.00,3154.00
USD,IRP,19,IRP 102 IR 73,IEC 90 B5 / B14,2867.00,3154.00
USD,IRP,19,IRP 102 IR 73,IEC 100 B5 / B14,2890.00,3179.00
USD,IRP,19,IRP 103 IR 72,IEC 71 B5,2869.00,3155.00
USD,IRP,19,IRP 103 IR 72,IEC 80 B5,2882.00,3168.00
USD,IRP,19,IRP 103 IR 72,IEC 90 B5 / B14,2882.00,3168.00
USD,IRP,19,IRP 103 IR 72,IEC 100 B5 / B14,2896.00,3182.00
USD,IRP,19,IRP 103 IR 73,IEC 71 B5,2878.00,3166.00
USD,IRP,19,IRP 103 IR 73,IEC 80 B5,2891.00,3180.00
USD,IRP,19,IRP 103 IR 73,IEC 90 B5 / B14,2891.00,3180.00
USD,IRP,19,IRP 103 IR 73,IEC 100 B5 / B14,2910.00,3201.00
USD,IRP,19,IRP 122,IEC 160 B5,3005.00,3306.00
USD,IRP,19,IRP 122,IEC 180 B5,3060.00,3366.00
USD,IRP,19,IRP 122,IEC 200 B5,3149.00,3464.00
USD,IRP,19,IRP 122,IEC 225 B5,3369.00,3706.00
USD,IRP,19,IRP 122,IEC 250 B5,3521.00,3872.00
USD,IRP,19,IRP 123,IEC 132 B5,2977.00,3274.00
USD,IRP,19,IRP 123,IEC 160 B5,3090.00,3399.00
USD,IRP,19,IRP 123,IEC 180 B5,3145.00,3460.00
USD,IRP,19,IRP 123,IEC 200 B5,3234.00,3557.00
USD,IRP,19,IRP 123,IEC 225 B5,3455.00,3800.00
USD,IRP,19,IRP 123,IEC 250 B5,3614.00,3974.00
USD,IRP,19,IRP 124,IEC 90 B5,3315.00,3647.00
USD,IRP,19,IRP 124,IEC 100 B5,3341.00,3675.00
USD,IRP,19,IRP 124,IEC 112 B5,3341.00,3675.00
USD,IRP,19,IRP 124,IEC 132 B5,3357.00,3694.00
USD,IRP,19,IRP 122 IR 73,IEC 71 B5,3641.00,4005.00
USD,IRP,19,IRP 122 IR 73,IEC 80 B5,3654.00,4018.00
USD,IRP,19,IRP 122 IR 73,IEC 90 B5 / B14,3654.00,4018.00
USD,IRP,19,IRP 122 IR 73,IEC 100 B5 / B14,3672.00,4040.00
USD,IRP,19,IRP 122 IR 73,IEC 112 B5 / B14,3672.00,4040.00
USD,IRP,19,IRP 122 IR 73,IEC 132 B5 / B14,3686.00,4054.00
USD,IRP,19,IRP 123 IR 72,IEC 71 B5,3674.00,4027.00
USD,IRP,19,IRP 123 IR 72,IEC 80 B5,3686.00,4041.00
USD,IRP,19,IRP 123 IR 72,IEC 90 B5 / B14,3686.00,4041.00
USD,IRP,19,IRP 123 IR 72,IEC 100 B5 / B14,3718.00,4080.00
USD,IRP,19,IRP 123 IR 72,IEC 112 B5 / B14,3718.00,4080.00
USD,IRP,19,IRP 123 IR 72,IEC 132 B5 / B14,3731.00,4093.00
USD,IRP,19,IRP 123 IR 73,IEC 71 B5,3663.00,4028.00
USD,IRP,19,IRP 123 IR 73,IEC 80 B5,3675.00,4042.00
USD,IRP,19,IRP 123 IR 73,IEC 90 B5 / B14,3675.00,4042.00
USD,IRP,19,IRP 142,IEC 160 B5,5395.00,5934.00
USD,IRP,19,IRP 142,IEC 180 B5,5408.00,5948.00
USD,IRP,19,IRP 142,IEC 200 B5,5543.00,6096.00
USD,IRP,19,IRP 142,IEC 225 B5,5778.00,6356.00
USD,IRP,19,IRP 142,IEC 250 B5,5933.00,6525.00
USD,IRP,19,IRP 142,IEC 280 B5,6168.00,6784.00
USD,IRP,19,IRP 143,IEC 132 B5,5676.00,6243.00
USD,IRP,19,IRP 143,IEC 160 B5,5787.00,6365.00
USD,IRP,19,IRP 143,IEC 180 B5,5794.00,6375.00
USD,IRP,19,IRP 143,IEC 200 B5,5930.00,6522.00
USD,IRP,19,IRP 143,IEC 225 B5,6166.00,6783.00
USD,IRP,19,IRP 143,IEC 250 B5,6318.00,6951.00
USD,IRP,19,IRP 143,IEC 280 B5,6558.00,7214.00
USD,IRP,20,IRP 144,IEC 90 B5,6190.00,6780.00
USD,IRP,20,IRP 144,IEC 100 B5,6217.00,6839.00
USD,IRP,20,IRP 144,IEC 112 B5,6217.00,6839.00
USD,IRP,20,IRP 144,IEC 132 B5,6235.00,6858.00
USD,IRP,20,IRP 144,IEC 160 B5,6343.00,6978.00
USD,IRP,20,IRP 143 IR 72,IEC 71 B5,6318.00,6949.00
USD,IRP,20,IRP 143 IR 72,IEC 80 B5,6317.00,6948.00
USD,IRP,20,IRP 143 IR 72,IEC 90 B5 / B14,6317.00,6948.00
USD,IRP,20,IRP 143 IR 72,IEC 100 B5 / B14,6354.00,6989.00
USD,IRP,20,IRP 143 IR 72,IEC 112 B5 / B14,6360.00,6989.00
USD,IRP,20,IRP 143 IR 72,IEC 132 B5 / B14,6382.00,7020.00
USD,IRP,20,IRP 143 IR 73,IEC 71 B5,6354.00,6988.00
USD,IRP,20,IRP 143 IR 73,IEC 80 B5,6367.00,7003.00
USD,IRP,20,IRP 143 IR 73,IEC 90 B5 / B14,6367.00,7003.00
USD,IRP,20,IRP 143 IR 73,IEC 100 B5 / B14,6392.00,7026.00
USD,IRP,20,IRP 143 IR 73,IEC 112 B5 / B14,6392.00,7026.00
USD,IRP,20,IRP 143 IR 73,IEC 132 B5 / B14,6412.00,7054.00
USD,IRP,20,IRP 143 IR 82,IEC 90 B5,6673.00,7336.00
USD,IRP,20,IRP 143 IR 82,IEC 100 B5,6698.00,7374.00
USD,IRP,20,IRP 143 IR 82,IEC 112 B5,6698.00,7374.00
USD,IRP,20,IRP 143 IR 82,IEC 132 B5,6727.00,7411.00
USD,IRP,20,IRP 143 IR 82,IEC 160 B5,6804.00,7501.00
USD,IRP,20,IRP 152,IEC 200 B5,8317.00,9149.00
USD,IRP,20,IRP 152,IEC 225 B5,8558.00,9413.00
USD,IRP,20,IRP 152,IEC 250 B5,8770.00,9646.00
USD,IRP,20,IRP 152,IEC 280 B5,8885.00,9773.00
USD,IRP,20,IRP 152,IEC 315 B5,10379.00,11419.00
USD,IRP,20,IRP 153,IEC 160 B5,8726.00,9598.00
USD,IRP,20,IRP 153,IEC 180 B5,8726.00,9598.00
USD,IRP,20,IRP 153,IEC 200 B5,8886.00,9774.00
USD,IRP,20,IRP 153,IEC 225 B5,9128.00,10041.00
USD,IRP,20,IRP 153,IEC 250 B5,9346.00,10281.00
USD,IRP,20,IRP 153,IEC 280 B5,9453.00,10398.00
USD,IRP,20,IRP 153,IEC 315 B5,10940.00,12034.00
USD,IRP,20,IRP 154,IEC 100 B5,9530.00,10483.00
USD,IRP,20,IRP 154,IEC 112 B5,9530.00,10483.00
USD,IRP,20,IRP 154,IEC 132 B5,9593.00,10552.00
USD,IRP,20,IRP 154,IEC 160 B5,9659.00,10614.00
USD,IRP,20,IRP 153 IR 92,IEC 90 B5,9833.00,10816.00
USD,IRP,20,IRP 153 IR 92,IEC 100 B5,9860.00,10846.00
USD,IRP,20,IRP 153 IR 92,IEC 112 B5,9860.00,10846.00
USD,IRP,20,IRP 153 IR 92,IEC 132 B5,9948.00,10866.00
USD,IRP,20,IRP 153 IR 93,IEC 80 B5,9868.00,10854.00
USD,IRP,20,IRP 153 IR 93,IEC 90 B5,9878.00,10863.00
USD,IRP,20,IRP 153 IR 103,IEC 100 B5,10568.00,11538.00
USD,IRP,20,IRP 153 IR 103,IEC 112 B5,10566.00,11535.00
USD,IRP,20,IRP 153 IR 103,IEC 132 B5,10633.00,11667.00
USD,IRP,20,IRP 153 IR 103,IEC 160 B5,10747.00,11797.00
USD,IRKP,32,IRKP 42,IEC 63 B5 / B14,428.00,451.00
USD,IRKP,32,IRKP 42,IEC 71 B5 / B14,431.00,454.00
USD,IRKP,32,IRKP 42,IEC 80 B5 / B14,432.00,455.00
USD,IRKP,32,IRKP 42,IEC 90 B5 / B14,432.00,455.00
USD,IRKP,32,IRKP 42,IEC 100 B5 / B14,441.00,465.00
USD,IRKP,32,IRKP 43,IEC 63 B5 / B14,445.00,468.00
USD,IRKP,32,IRKP 43,IEC 71 B5 / B14,447.00,470.00
USD,IRKP,32,IRKP 43,IEC 80 B5 / B14,449.00,473.00
USD,IRKP,32,IRKP 43,IEC 90 B5 / B14,449.00,473.00
USD,IRKP,32,IRKP 43,IEC 100 B5 / B14,458.00,481.00
USD,IRKP,32,IRKP 52,IEC 63 B5 / B14,432.00,456.00
USD,IRKP,32,IRKP 52,IEC 71 B5 / B14,434.00,459.00
USD,IRKP,32,IRKP 52,IEC 80 B5 / B14,440.00,465.00
USD,IRKP,32,IRKP 52,IEC 90 B5 / B14,440.00,465.00
USD,IRKP,32,IRKP 52,IEC 100 B5 / B14,452.00,476.00
USD,IRKP,32,IRKP 53,IEC 63 B5 / B14,452.00,475.00
USD,IRKP,32,IRKP 53,IEC 71 B5 / B14,454.00,478.00
USD,IRKP,32,IRKP 53,IEC 80 B5 / B14,460.00,483.00
USD,IRKP,32,IRKP 53,IEC 90 B5 / B14,460.00,483.00
USD,IRKP,32,IRKP 53,IEC 100 B5 / B14,470.00,495.00
USD,IRKP,32,IRKP 63,IEC 63 B5 / B14,572.00,597.00
USD,IRKP,32,IRKP 63,IEC 71 B5 / B14,574.00,600.00
USD,IRKP,32,IRKP 63,IEC 80 B5 / B14,580.00,606.00
USD,IRKP,32,IRKP 63,IEC 90 B5 / B14,580.00,606.00
USD,IRKP,32,IRKP 63,IEC 100 B5 / B14,588.00,614.00
USD,IRKP,32,IRKP 63,IEC 112 B5 / B14,588.00,614.00
USD,IRKP,32,IRKP 63 IR 52,IEC 63 B5 / B14,822.00,848.00
USD,IRKP,32,IRKP 63 IR 52,IEC 71 B5 / B14,824.00,850.00
USD,IRKP,32,IRKP 63 IR 52,IEC 80 B5 / B14,836.00,862.00
USD,IRKP,32,IRKP 73,IEC 63 B5,909.00,937.00
USD,IRKP,32,IRKP 73,IEC 71 B5,912.00,940.00
USD,IRKP,32,IRKP 73,IEC 80 B5 / B14,924.00,952.00
USD,IRKP,32,IRKP 73,IEC 90 B5 / B14,924.00,952.00
USD,IRKP,32,IRKP 73,IEC 100 B5 / B14,944.00,972.00
USD,IRKP,32,IRKP 73,IEC 112 B5 / B14,944.00,972.00
USD,IRKP,32,IRKP 73,IEC 132 B5 / B14,957.00,986.00
USD,IRKP,32,IRKP 74,IEC 63 B5 / B14,1083.00,1112.00
USD,IRKP,32,IRKP 74,IEC 71 B5 / B14,1094.00,1123.00
USD,IRKP,32,IRKP 74,IEC 80 B5 / B14,1100.00,1130.00
USD,IRKP,32,IRKP 74,IEC 90 B5 / B14,1100.00,1130.00
USD,IRKP,32,IRKP 73 IR 52,IEC 63 B5 / B14,1222.00,1251.00
USD,IRKP,32,IRKP 73 IR 52,IEC 71 B5 / B14,1231.00,1259.00
USD,IRKP,32,IRKP 73 IR 52,IEC 80 B5 / B14,1237.00,1265.00
USD,IRKP,32,IRKP 73 IR 53,IEC 63 B5 / B14,1233.00,1261.00
USD,IRKP,32,IRKP 73 IR 53,IEC 71 B5 / B14,1241.00,1269.00
USD,IRKP,32,IRKP 73 IR 53,IEC 80 B5 / B14,1247.00,1275.00
USD,IRKP,33,IRKP 83,IEC 71 B5,1365.00,1401.00
USD,IRKP,33,IRKP 83,IEC 80 B5,1369.00,1407.00
USD,IRKP,33,IRKP 83,IEC 90 B5 / B14,1369.00,1407.00
USD,IRKP,33,IRKP 83,IEC 100 B5 / B14,1405.00,1442.00
USD,IRKP,33,IRKP 83,IEC 112 B5 / B14,1405.00,1442.00
USD,IRKP,33,IRKP 83,IEC 132 B5 / B14,1422.00,1460.00
USD,IRKP,33,IRKP 83,IEC 160 B5,1485.00,1522.00
USD,IRKP,33,IRKP 84,IEC 71 B5 / B14,1624.00,1662.00
USD,IRKP,33,IRKP 84,IEC 80 B5 / B14,1638.00,1676.00
USD,IRKP,33,IRKP 84,IEC 90 B5 / B14,1638.00,1676.00
USD,IRKP,33,IRKP 83 IR 52,IEC 63 B5 / B14,1799.00,1837.00
USD,IRKP,33,IRKP 83 IR 52,IEC 71 B5 / B14,1808.00,1845.00
USD,IRKP,33,IRKP 83 IR 52,IEC 80 B5 / B14,1814.00,1851.00
USD,IRKP,33,IRKP 83 IR 52,IEC 90 B5 / B14,1814.00,1851.00
USD,IRKP,33,IRKP 83 IR 53,IEC 63 B5 / B14,1815.00,1852.00
USD,IRKP,33,IRKP 83 IR 53,IEC 71 B5 / B14,1823.00,1861.00
USD,IRKP,33,IRKP 83 IR 53,IEC 80 B5 / B14,1829.00,1866.00
USD,IRKP,33,IRKP 83 IR 53,IEC 90 B5 / B14,1829.00,1866.00
USD,IRKP,33,IRKP 93,IEC 80 B5,1911.00,1973.00
USD,IRKP,33,IRKP 93,IEC 90 B5,1911.00,1973.00
USD,IRKP,33,IRKP 93,IEC 100 B5 / B14,1918.00,1980.00
USD,IRKP,33,IRKP 93,IEC 112 B5 / B14,1918.00,1980.00
USD,IRKP,33,IRKP 93,IEC 132 B5 / B14,1932.00,1994.00
USD,IRKP,33,IRKP 93,IEC 160 B5,2029.00,2091.00
USD,IRKP,33,IRKP 93,IEC 180 B5,2070.00,2132.00
USD,IRKP,33,IRKP 94,IEC 71 B5,2150.00,2212.00
USD,IRKP,33,IRKP 94,IEC 80 B5,2155.00,2218.00
USD,IRKP,33,IRKP 94,IEC 90 B5 / B14,2155.00,2218.00
USD,IRKP,33,IRKP 94,IEC 100 B5 / B14,2175.00,2238.00
USD,IRKP,33,IRKP 94,IEC 112 B5 / B14,2175.00,2238.00
USD,IRKP,33,IRKP 93 IR 62,IEC 63 B5,2303.00,2366.00
USD,IRKP,33,IRKP 93 IR 62,IEC 71 B5 / B14,2311.00,2374.00
USD,IRKP,33,IRKP 93 IR 62,IEC 80 B5 / B14,2318.00,2380.00
USD,IRKP,33,IRKP 93 IR 62,IEC 90 B5 / B14,2318.00,2380.00
USD,IRKP,33,IRKP 93 IR 62,IEC 100 B5 / B14,2326.00,2389.00
USD,IRKP,33,IRKP 93 IR 62,IEC 112 B5 / B14,2326.00,2389.00
USD,IRKP,33,IRKP 93 IR 63,IEC 63 B5,2316.00,2379.00
USD,IRKP,33,IRKP 93 IR 63,IEC 71 B5 / B14,2325.00,2387.00
USD,IRKP,33,IRKP 93 IR 63,IEC 80 B5 / B14,2332.00,2394.00
USD,IRKP,33,IRKP 93 IR 63,IEC 90 B5 / B14,2332.00,2394.00
USD,IRKP,33,IRKP 93 IR 63,IEC 100 B5 / B14,2340.00,2402.00
USD,IRKP,33,IRKP 93 IR 63,IEC 112 B5 / B14,2340.00,2402.00
USD,IRKP,34,IRKP 103,IEC 90 B5,2775.00,2902.00
USD,IRKP,34,IRKP 103,IEC 100 B5,2797.00,2924.00
USD,IRKP,34,IRKP 103,IEC 112 B5,2797.00,2924.00
USD,IRKP,34,IRKP 103,IEC 132 B5,2815.00,2942.00
USD,IRKP,34,IRKP 103,IEC 160 B5 / B14,2944.00,3072.00
USD,IRKP,34,IRKP 103,IEC 180 B5,2989.00,3115.00
USD,IRKP,34,IRKP 103,IEC 200 B5,3095.00,3224.00
USD,IRKP,34,IRKP 104,IEC 80 B5,3079.00,3211.00
USD,IRKP,34,IRKP 104,IEC 90 B5,3079.00,3209.00
USD,IRKP,34,IRKP 104,IEC 100 B5 / B14,3077.00,3208.00
USD,IRKP,34,IRKP 104,IEC 112 B5 / B14,3091.00,3221.00
USD,IRKP,34,IRKP 103 IR 62,IEC 71 B5 / B14,3384.00,3515.00
USD,IRKP,34,IRKP 103 IR 62,IEC 80 B5 / B14,3396.00,3528.00
USD,IRKP,34,IRKP 103 IR 62,IEC 90 B5 / B14,3396.00,3528.00
USD,IRKP,34,IRKP 103 IR 62,IEC 100 B5 / B14,3416.00,3547.00
USD,IRKP,34,IRKP 103 IR 62,IEC 112 B5 / B14,3416.00,3547.00
USD,IRKP,34,IRKP 103 IR 63,IEC 63 B5,3400.00,3531.00
USD,IRKP,34,IRKP 103 IR 63,IEC 71 B5 / B14,3407.00,3537.00
USD,IRKP,34,IRKP 103 IR 63,IEC 80 B5 / B14,3419.00,3549.00
USD,IRKP,34,IRKP 103 IR 63,IEC 90 B5 / B14,3419.00,3549.00
USD,IRKP,34,IRKP 103 IR 63,IEC 100 B5 /B14,3437.00,3569.00
USD,IRKP,34,IRKP 103 IR 63,IEC 112 B5 / B14,3437.00,3569.00
USD,IRKP,34,IRKP 123,IEC 100 B5,4356.00,4550.00
USD,IRKP,34,IRKP 123,IEC 112 B5,4356.00,4550.00
USD,IRKP,34,IRKP 123,IEC 132 B5,4500.00,4693.00
USD,IRKP,34,IRKP 123,IEC 160 B5,4555.00,4749.00
USD,IRKP,34,IRKP 123,IEC 180 B5,4672.00,4866.00
USD,IRKP,34,IRKP 123,IEC 200 B5,4926.00,5120.00
USD,IRKP,34,IRKP 123,IEC 225 B5,5116.00,5310.00
USD,IRKP,34,IRKP 124,IEC 90 B5,4599.00,4793.00
USD,IRKP,34,IRKP 124,IEC 100 B5,4631.00,4825.00
USD,IRKP,34,IRKP 124,IEC 112 B5,4631.00,4825.00
USD,IRKP,34,IRKP 124,IEC 132 B5,4649.00,4843.00
USD,IRKP,34,IRKP 123 IR 72,IEC 71 B5,4917.00,5111.00
USD,IRKP,34,IRKP 123 IR 72,IEC 80 B5,4924.00,5118.00
USD,IRKP,34,IRKP 123 IR 72,IEC 90 B5 / B14,4924.00,5118.00
USD,IRKP,34,IRKP 123 IR 72,IEC 100 B5 / B14,4944.00,5138.00
USD,IRKP,34,IRKP 123 IR 72,IEC 112 B5 / B14,4944.00,5138.00
USD,IRKP,34,IRKP 123 IR 72,IEC 132 B5 / B14,4957.00,5151.00
USD,IRKP,34,IRKP 123 IR 73,IEC 71 B5,4934.00,5128.00
USD,IRKP,34,IRKP 123 IR 73,IEC 80 B5,4944.00,5138.00
USD,IRKP,34,IRKP 123 IR 73,IEC 90 B5 / B14,4944.00,5138.00
USD,IRKP,34,IRKP 123 IR 73,IEC 100 B5 / B14,4963.00,5156.00
USD,IRKP,34,IRKP 123 IR 73,IEC 112 B5 / B14,4963.00,5156.00
USD,IRKP,34,IRKP 123 IR 73,IEC 132 B5 / B14,4975.00,5169.00
USD,IRKP,35,IRKP 143,IEC 112 B5,6727.00,7025.00
USD,IRKP,35,IRKP 143,IEC 132 B5,6784.00,7081.00
USD,IRKP,35,IRKP 143,IEC 160 B5,6927.00,7226.00
